split,group_name,group_bucket,num_episodes,preferred_mean_final_value,hold_to_terminal_mean_final_value,sell_immediately_mean_final_value,sell_half_then_hold_mean_final_value,preferred_minus_hold_mean,preferred_minus_sell_immediately_mean,preferred_minus_sell_half_mean,preferred_win_rate_vs_hold,preferred_win_rate_vs_sell_immediately,preferred_win_rate_vs_sell_half,preferred_mean_tax_paid,preferred_mean_short_term_sold_fraction,preferred_no_cut_pct,preferred_median_EAAT_Sharpe,hold_to_terminal_median_EAAT_Sharpe,sell_immediately_median_EAAT_Sharpe,sell_half_then_hold_median_EAAT_Sharpe,preferred_median_TA_EAAT_Sharpe,hold_to_terminal_median_TA_EAAT_Sharpe,sell_immediately_median_TA_EAAT_Sharpe,sell_half_then_hold_median_TA_EAAT_Sharpe,preferred_minus_hold_mean_EAAT_Sharpe,preferred_minus_hold_median_EAAT_Sharpe,preferred_EAAT_Sharpe_win_rate_vs_hold,preferred_minus_hold_mean_TA_EAAT_Sharpe,preferred_minus_hold_median_TA_EAAT_Sharpe,preferred_TA_EAAT_Sharpe_win_rate_vs_hold,preferred_minus_sell_immediately_mean_EAAT_Sharpe,preferred_minus_sell_half_mean_EAAT_Sharpe,preferred_minus_sell_immediately_mean_TA_EAAT_Sharpe,preferred_minus_sell_half_mean_TA_EAAT_Sharpe
test,days_until_tax_transition_at_start_bucket,far_from_transition,506,0.3959963792491403,0.45803636650771196,0.2916301214731031,0.3748332439904075,-0.062039987258571634,0.10436625777603721,0.021163135258732788,0.15810276679841898,0.5968379446640316,0.5019762845849802,0.06415829842531148,0.5019762845849802,0.49407114624505927,1.5068205456857007,1.3688826221727357,1.795841642797723,1.7312609890540551,2.0264381774287523,1.3688826221727357,5.70281234399588,3.766027341897299,0.04206665473448974,0.0,0.26679841897233203,0.5537344919075922,0.0,0.3814229249011858,-0.21374657578728076,-0.1827501715177451,-325369477528.6842,-112870780924.91568
test,days_until_tax_transition_at_start_bucket,medium_transition_distance,506,0.4445192205718122,0.4997280771026388,0.4033386386568324,0.45153335787973553,-0.05520885653082658,0.04118058191497982,-0.007014137307923376,0.1600790513833992,0.6284584980237155,0.5039525691699605,0.08062405564771291,0.6007905138339921,0.3616600790513834,1.3929931783806762,1.5025606828492903,1.3852811809389292,1.4851358808071864,1.5181712974596262,1.5025606828492903,1.8494204826570726,1.6508725360426935,-0.07825063475313036,0.0,0.23122529644268774,0.05611335345197752,0.0,0.30237154150197626,-0.030739754310451266,-0.11124820959896321,-0.44285786402624205,-0.18553861870660693
test,days_until_tax_transition_at_start_bucket,near_transition,507,0.539679356701257,0.5551715618630244,0.48775635890293095,0.5214639603829777,-0.015492205161767308,0.051922997798326154,0.018215396318279415,0.04339250493096647,0.6646942800788954,0.6193293885601578,0.0716311268933226,0.19181459566074952,0.7455621301775148,1.4459600607497891,1.481941337228425,1.3214505289393343,1.4397631455395512,1.4507933815494274,1.481941337228425,1.4167370275795994,1.473477709337348,-0.038004436115253545,0.0,0.05917159763313609,-0.02702844771698528,0.0,0.06903353057199212,0.10679897936792958,0.01865571954266128,0.029392585403600555,0.0028927440644620755
test,days_to_first_sale_bucket,31_to_180_days,449,0.38420404754210463,0.48680553598851806,0.3598322337201119,0.4233188848543149,-0.10260148844641341,0.02437181382199279,-0.03911483731221031,0.2516703786191537,0.579064587973274,0.3830734966592428,0.08705127418694363,0.9265033407572383,0.0,1.3629458788354156,1.407574057183298,1.5591226381942485,1.5081950441202827,1.701560234936388,1.407574057183298,2.560583278689618,2.1663848142272326,-0.05744201872425458,-0.09405133259044174,0.39643652561247217,0.46056499876496737,0.04098847141205264,0.5456570155902004,-0.25689649570226886,-0.22488516558763783,-4886.421364664852,-4005.2373005943705
test,days_to_first_sale_bucket,no_discretionary_sale,811,0.5285922120401879,0.5285922120401879,0.41969589863335144,0.47414405533676973,0.0,0.10889631340683646,0.05444815670341823,0.0,0.7040690505548706,0.7040690505548706,0.06006366132874089,0.0,1.0,1.584413017525091,1.584413017525091,1.500189279301503,1.576553283408798,1.584413017525091,1.584413017525091,1.9083359222931853,1.8528960887923365,0.0,0.0,0.0,0.0,0.0,0.0,0.13551068226702997,0.009518140255904778,-169.16202940627565,-102.42066390876228
test,days_to_first_sale_bucket,1_to_30_days,198,0.4100223678719014,0.4803765404334819,0.401649116323382,0.4410128283784319,-0.07035417256158054,0.008373251548519393,-0.03099046050653058,0.2777777777777778,0.5050505050505051,0.32323232323232326,0.09014857710595267,0.9103535353535354,0.0,1.362371937239496,1.3565219988924722,1.4147640664216325,1.4051163361334764,1.7013528448575492,1.3565219988924722,1.8383982224064637,1.6212507475967186,-0.002633141671179123,-0.06891322791358567,0.41414141414141414,0.43176143082798996,0.05254227419322727,0.5404040404040404,-0.06869449308333302,-0.07679297031903964,-0.5727653998441481,-0.06595335475174453
test,days_to_first_sale_bucket,over_180_days,46,0.2370045011141177,0.35943463090288735,0.2640384264224005,0.31173652866264395,-0.12243012978876959,-0.027033925308282702,-0.07473202754852613,0.2826086956521739,0.3695652173913043,0.2826086956521739,0.05699413157362858,0.967391304347826,0.0,0.668922035440747,0.958968145148838,1.7846010779681936,1.3414192991913603,0.8552496664575067,0.958968145148838,10.66960603590509,6.188014957527984,-0.23983520390862248,-0.28643403164379644,0.30434782608695654,-0.09225279012154916,-0.1106232046918989,0.43478260869565216,-1.1083447090798604,-0.6564834048240937,-3579064202139.4526,-1241578549275.537
test,days_to_first_sale_bucket,immediate,15,0.3757193437370677,0.4792181787061043,0.3557551473396668,0.4174866630228856,-0.10349883496903658,0.019964196397401025,-0.041767319285817776,0.13333333333333333,0.6,0.2,0.08720351526352019,0.9666666666666667,0.0,1.3434835542893944,1.1617483192720044,1.3874443216407977,1.4547111287673549,1.5981851237021685,1.1617483192720044,1.6072180718991755,1.4086470543641905,-0.015473010799019474,0.009851624299198614,0.5333333333333333,0.4560511570406423,0.2391694212612796,0.6,0.03131526733458757,-0.04315057936909175,-0.10982820393765395,0.1814105546719197
test,calendar_year,2024,751,0.45912429866343357,0.5113884376809209,0.414668126218929,0.4630282819499249,-0.05226413901748726,0.0444561724445045,-0.0039039832864913885,0.18375499334221038,0.6284953395472703,0.5099866844207723,0.08065858721775837,0.5798934753661784,0.3648468708388815,1.4909347585641082,1.490441985629591,1.4741712408455,1.5149435921307672,1.7103892799712737,1.490441985629591,1.9426432706379,1.812233582054484,0.007422269554431429,0.0,0.28495339547270304,0.33834237723048344,0.0,0.37283621837549935,-0.03277445419172118,-0.051598606090969716,-2920.8852233327925,-2394.2850320222756
test,calendar_year,2025,643,0.48124357961853725,0.5050936591137065,0.3912150281301738,0.4481543436219401,-0.02385007949516927,0.09002855148836347,0.0330892359965971,0.04043545878693624,0.614307931570762,0.5847589424572317,0.06246385929604878,0.2025660964230171,0.7853810264385692,1.4071936168281285,1.4789448413183666,1.587872998335804,1.5346496556963432,1.451378388736369,1.4789448413183666,2.5078119782739554,2.099613275346055,-0.04284863019931757,0.0,0.05909797822706065,0.015295634936044392,0.0,0.08398133748055987,-0.01622092609928995,-0.10261832227980122,-213.76312193406773,-129.37156104405955
test,calendar_year,2023,125,0.3574108589278503,0.4581828065832482,0.28783712569132713,0.3730099661372876,-0.1007719476553979,0.06957373323652306,-0.015599107209437399,0.152,0.72,0.512,0.07070393574375192,0.716,0.256,1.292954037337729,1.3907003202435193,1.4707658897465925,1.4758052201954603,1.4626459695977478,1.3907003202435193,3.6683651467543466,2.651918680302565,-0.12479838573666012,-0.015755280349432743,0.24,0.24759494556368897,0.0,0.376,-0.27615463928068834,-0.2765647730935575,-1317095626389.5115,-456900906134.4463
